zip,lat,lon
41035,38.703214234580024,-84.66141453803343
42085,36.5694404193136,-88.80050732925373
40507,38.04689808467878,-84.4962619829173
42076,36.55913096708343,-88.09464394889507
40121,37.92613228620344,-85.95291011887
40242,38.27638741110067,-85.5903970477959
42461,37.78661314417284,-87.8880919142223
42712,37.56096129553891,-86.15790302565516
41666,37.43959384323293,-82.80619096241385
42320,37.35091361666218,-86.8729190157906
41636,37.39769603456596,-82.73087915806659
41501,37.50807129742552,-82.5154155562114
41216,37.73016176129207,-82.81306300732575
42553,37.1715905932453,-84.70058275479161
41555,37.538127871862415,-82.25891872053228
42256,37.016684827621724,-86.94793641454837
41472,37.94178899718774,-83.22333924259686
40983,37.34605225906688,-83.75344242704796
41514,37.67132252199854,-82.33167044159761
41544,37.59589965799208,-82.17367985172558
41219,37.92586275380969,-82.90886607989286
42055,37.06959460490756,-88.16763460105734
42141,36.94882821492173,-85.91487350884896
42123,36.82042696989945,-85.99579655987868
42642,37.0562402792938,-85.03519302068831
42130,36.92244812612366,-85.77812267378138
42217,37.04914767641868,-87.47211874717836
42215,36.99255233572974,-87.67019724526094
42232,36.86660884917718,-87.66168891532809
41602,37.73869528899918,-82.75243582698204
41537,37.22217493515345,-82.61621084775028
47568,38.791225786899375,-87.1365570503151
47553,38.65400117448972,-86.91107734625744
47462,38.95755972638962,-86.64816243730446
46392,41.18507505103826,-87.04948450982343
46310,41.1820462232184,-87.23091513273451
46205,39.828090578463794,-86.13498590714494
46234,39.810748750506626,-86.32662772427175
46032,39.9653779548872,-86.17103595361155
46103,39.68955316917326,-86.61382958455732
47513,38.30406210277999,-86.6994766405955
47541,38.237830335923526,-87.04673209161915
47532,38.2197930876056,-86.86034391578603
46360,41.688743070744955,-86.86528215082924
46342,41.51762070037025,-87.24467498503094
46554,41.56252299538946,-86.41946997963264
46733,40.83034257702944,-84.94020683381629
47846,39.366017527074916,-87.20042627967243
47840,39.408624617939736,-87.05935792974579
46319,41.52214259681642,-87.4209058709657
46410,41.480840661414675,-87.33292420027077
47872,39.7533021753274,-87.16271363613514
47612,38.1946017713616,-87.70154066536898
46947,40.76045229360927,-86.37305038963775
47118,38.297911367711336,-86.48444639116245
47455,39.31225848806193,-86.95569476176736
47125,38.46342042032439,-86.30829839713392
46795,41.55117349228415,-85.33949125935722
47037,39.16434230113372,-85.31909110746135
46304,41.616384460806216,-87.05048293813512
47386,40.052766092057276,-85.38301864362013
47360,40.01678296797099,-85.2614298319909
47272,39.41520974717404,-85.61938622346901
46173,39.602948375953375,-85.42676486846334
46991,40.63032113140045,-85.50641766281053
46562,41.20949578695893,-85.69756652145075
47003,39.55624818132501,-84.84496143589494
47043,38.79478576982257,-85.10009869186811
47017,38.93745067440523,-85.17718047695573
47858,39.2626643147181,-87.22869711035366
47446,38.738180356390544,-86.52032745108082
46176,39.5268549064858,-85.77297345876293
46124,39.369120452976595,-85.94550709905775
46166,39.42684838642514,-86.58754814415626
46259,39.650764219030954,-85.98692916693157
47223,39.055465618783764,-85.48215764088553
47960,40.78259265156643,-86.74936677508066
47373,40.33863864491234,-85.15355055110824
46160,39.35424668463516,-86.26752804866118
46162,39.55012563064544,-85.9523974735644
47467,38.767696664459436,-86.34446855072714
46996,41.06258126833866,-86.65905343776582
47920,40.547099609395865,-86.81953139408631
47923,40.610149340149334,-86.92669545696252
47596,38.86316107008879,-87.23382733790592
47524,38.483129785125904,-87.61734921258015
47232,39.112965065348675,-85.79426439373526
47231,38.897931932099986,-85.49962834033633
47126,38.54981372526557,-85.77845719777113
46346,41.47817274143773,-86.69332040155533
46303,41.37196085939086,-87.47648574048355
47969,40.20355858714676,-87.1489380735587
46060,40.06616048267005,-85.93135545530171
46037,39.96077455290175,-85.94445687216961
47122,38.30409843816147,-85.98304479957365
47119,38.36699922656738,-85.88217049812435
47141,38.54926258264169,-85.60842258749791
47143,38.46877628261594,-85.77316208249925
47665,38.28012871999648,-87.72737485156371
47163,38.541034178950106,-85.67925811066713
46341,41.30667503374864,-87.21958894601693
47522,38.8854492999037,-86.80539713312844
40351,38.19816712371365,-83.4132848109446
41240,37.82098165523628,-82.78938945618533
40813,36.7153044807621,-83.59838818875319
41849,37.174309036841436,-82.73248747330719
42344,37.25681179901788,-87.32056053959606
40380,37.81963720775616,-83.78004647449423
41238,37.839448246072415,-82.95072985726513
42140,36.65553281910781,-85.83103790983947
